"cod_ibge","tipo","sexo","n"
210235,"50 a 54 anos","Mulher",303
210235,"45 a 49 anos","Mulher",314
210235,"40 a 44 anos","Mulher",327
210235,"35 a 39 anos","Mulher",366
210235,"30 a 34 anos","Mulher",528
210235,"25 a 29 anos","Mulher",592
210235,"20 a 24 anos","Mulher",610
210235,"15 a 19 anos","Mulher",733
210235,"10 a 14 anos","Mulher",882
210235,"5 a 9 anos","Mulher",827
210235,"0 a 4 anos","Mulher",789
210232,"Mais de 100 anos","Mulher",1
210232,"95 a 99 anos","Mulher",6
210232,"90 a 94 anos","Mulher",22
210232,"85 a 89 anos","Mulher",49
210232,"80 a 84 anos","Mulher",79
210232,"75 a 79 anos","Mulher",163
210232,"70 a 74 anos","Mulher",312
210232,"65 a 69 anos","Mulher",438
210232,"60 a 64 anos","Mulher",669
210232,"55 a 59 anos","Mulher",879
210232,"50 a 54 anos","Mulher",983
210232,"45 a 49 anos","Mulher",1216
210232,"40 a 44 anos","Mulher",1406
210232,"35 a 39 anos","Mulher",1739
210232,"30 a 34 anos","Mulher",2275
210232,"25 a 29 anos","Mulher",2902
210232,"20 a 24 anos","Mulher",323
210232,"15 a 19 anos","Mulher",3583
210232,"10 a 14 anos","Mulher",4055
210232,"5 a 9 anos","Mulher",4108
210232,"0 a 4 anos","Mulher",3806
210230,"Mais de 100 anos","Mulher",NA
210230,"95 a 99 anos","Mulher",12
210230,"90 a 94 anos","Mulher",38
210230,"85 a 89 anos","Mulher",56
210230,"80 a 84 anos","Mulher",91
210230,"75 a 79 anos","Mulher",147
210230,"70 a 74 anos","Mulher",221
210230,"65 a 69 anos","Mulher",284
210230,"60 a 64 anos","Mulher",382
210230,"55 a 59 anos","Mulher",497
210230,"50 a 54 anos","Mulher",510
210230,"45 a 49 anos","Mulher",570
210230,"40 a 44 anos","Mulher",540
210230,"35 a 39 anos","Mulher",620
210230,"30 a 34 anos","Mulher",774
210230,"25 a 29 anos","Mulher",817
210230,"20 a 24 anos","Mulher",949
210230,"15 a 19 anos","Mulher",1287
210230,"10 a 14 anos","Mulher",1365
210230,"5 a 9 anos","Mulher",1259
210230,"0 a 4 anos","Mulher",1155
210220,"Mais de 100 anos","Mulher",3
210220,"95 a 99 anos","Mulher",9
210220,"90 a 94 anos","Mulher",32
210220,"85 a 89 anos","Mulher",56
210220,"80 a 84 anos","Mulher",90
210220,"75 a 79 anos","Mulher",156
210220,"70 a 74 anos","Mulher",225
210220,"65 a 69 anos","Mulher",262
210220,"60 a 64 anos","Mulher",309
210220,"55 a 59 anos","Mulher",490
210220,"50 a 54 anos","Mulher",468
210220,"45 a 49 anos","Mulher",518
210220,"40 a 44 anos","Mulher",610
210220,"35 a 39 anos","Mulher",677
210220,"30 a 34 anos","Mulher",816
210220,"25 a 29 anos","Mulher",1012
210220,"20 a 24 anos","Mulher",1181
210220,"15 a 19 anos","Mulher",1419
210220,"10 a 14 anos","Mulher",1694
210220,"5 a 9 anos","Mulher",1675
210220,"0 a 4 anos","Mulher",1633
210215,"Mais de 100 anos","Mulher",NA
210215,"95 a 99 anos","Mulher",5
210215,"90 a 94 anos","Mulher",4
210215,"85 a 89 anos","Mulher",10
210215,"80 a 84 anos","Mulher",11
210215,"75 a 79 anos","Mulher",13
210215,"70 a 74 anos","Mulher",37
210215,"65 a 69 anos","Mulher",41
210215,"60 a 64 anos","Mulher",55
210215,"55 a 59 anos","Mulher",96
210215,"50 a 54 anos","Mulher",90
210215,"45 a 49 anos","Mulher",97
210215,"40 a 44 anos","Mulher",148
210215,"35 a 39 anos","Mulher",156
210215,"30 a 34 anos","Mulher",163
210215,"25 a 29 anos","Mulher",249
210215,"20 a 24 anos","Mulher",230
210215,"15 a 19 anos","Mulher",308
210215,"10 a 14 anos","Mulher",372
210215,"5 a 9 anos","Mulher",347
210215,"0 a 4 anos","Mulher",278
210210,"Mais de 100 anos","Mulher",4
210210,"95 a 99 anos","Mulher",15
210210,"90 a 94 anos","Mulher",40
210210,"85 a 89 anos","Mulher",83
210210,"80 a 84 anos","Mulher",148
210210,"75 a 79 anos","Mulher",216
210210,"70 a 74 anos","Mulher",303
210210,"65 a 69 anos","Mulher",369
210210,"60 a 64 anos","Mulher",481
210210,"55 a 59 anos","Mulher",627
210210,"50 a 54 anos","Mulher",643
210210,"45 a 49 anos","Mulher",702
210210,"40 a 44 anos","Mulher",775
210210,"35 a 39 anos","Mulher",877
210210,"30 a 34 anos","Mulher",1122
210210,"25 a 29 anos","Mulher",1443
210210,"20 a 24 anos","Mulher",1572
210210,"15 a 19 anos","Mulher",1569
210210,"10 a 14 anos","Mulher",18
210210,"5 a 9 anos","Mulher",1816
210210,"0 a 4 anos","Mulher",1871
210207,"Mais de 100 anos","Mulher",1
210207,"95 a 99 anos","Mulher",3
210207,"90 a 94 anos","Mulher",12
210207,"85 a 89 anos","Mulher",31
210207,"80 a 84 anos","Mulher",43
210207,"75 a 79 anos","Mulher",73
210207,"70 a 74 anos","Mulher",115
210207,"65 a 69 anos","Mulher",129
210207,"60 a 64 anos","Mulher",186
210207,"55 a 59 anos","Mulher",224
210207,"50 a 54 anos","Mulher",292
210207,"45 a 49 anos","Mulher",290
210207,"40 a 44 anos","Mulher",384
210207,"35 a 39 anos","Mulher",449
210207,"30 a 34 anos","Mulher",605
210207,"25 a 29 anos","Mulher",728
210207,"20 a 24 anos","Mulher",720
210207,"15 a 19 anos","Mulher",642
210207,"10 a 14 anos","Mulher",828
210207,"5 a 9 anos","Mulher",765
210207,"0 a 4 anos","Mulher",745
210203,"Mais de 100 anos","Mulher",1
210203,"95 a 99 anos","Mulher",1
210203,"90 a 94 anos","Mulher",10
210203,"85 a 89 anos","Mulher",12
210203,"80 a 84 anos","Mulher",36
210203,"75 a 79 anos","Mulher",79
210203,"70 a 74 anos","Mulher",96
210203,"65 a 69 anos","Mulher",171
210203,"60 a 64 anos","Mulher",280
210203,"55 a 59 anos","Mulher",377
210203,"50 a 54 anos","Mulher",435
210203,"45 a 49 anos","Mulher",531
210203,"40 a 44 anos","Mulher",608
210203,"35 a 39 anos","Mulher",677
210203,"30 a 34 anos","Mulher",985
210203,"25 a 29 anos","Mulher",1293
210203,"20 a 24 anos","Mulher",1531
210203,"15 a 19 anos","Mulher",1454
210203,"10 a 14 anos","Mulher",1672
210203,"5 a 9 anos","Mulher",1613
210203,"0 a 4 anos","Mulher",1725
210200,"Mais de 100 anos","Mulher",3
210200,"95 a 99 anos","Mulher",12
210200,"90 a 94 anos","Mulher",43
210200,"85 a 89 anos","Mulher",68
210200,"80 a 84 anos","Mulher",118
210200,"75 a 79 anos","Mulher",184
210200,"70 a 74 anos","Mulher",315
210200,"65 a 69 anos","Mulher",399
210200,"60 a 64 anos","Mulher",587
210200,"55 a 59 anos","Mulher",675
210200,"50 a 54 anos","Mulher",714
210200,"45 a 49 anos","Mulher",799
210200,"40 a 44 anos","Mulher",965
210200,"35 a 39 anos","Mulher",1014
210200,"30 a 34 anos","Mulher",1351
210200,"25 a 29 anos","Mulher",1571
210200,"20 a 24 anos","Mulher",1753
210200,"15 a 19 anos","Mulher",1967
210200,"10 a 14 anos","Mulher",2347
210200,"5 a 9 anos","Mulher",2194
210200,"0 a 4 anos","Mulher",212
210197,"Mais de 100 anos","Mulher",NA
210197,"95 a 99 anos","Mulher",1
210197,"90 a 94 anos","Mulher",8
210197,"85 a 89 anos","Mulher",9
210197,"80 a 84 anos","Mulher",11
210197,"75 a 79 anos","Mulher",32
210197,"70 a 74 anos","Mulher",38
210197,"65 a 69 anos","Mulher",76
210197,"60 a 64 anos","Mulher",93
210197,"55 a 59 anos","Mulher",112
210197,"50 a 54 anos","Mulher",135
210197,"45 a 49 anos","Mulher",131
210197,"40 a 44 anos","Mulher",160
210197,"35 a 39 anos","Mulher",224
210197,"30 a 34 anos","Mulher",258
210197,"25 a 29 anos","Mulher",314
210197,"20 a 24 anos","Mulher",352
210197,"15 a 19 anos","Mulher",438
210197,"10 a 14 anos","Mulher",522
210197,"5 a 9 anos","Mulher",550
210197,"0 a 4 anos","Mulher",444
210193,"Mais de 100 anos","Mulher",NA
210193,"95 a 99 anos","Mulher",1
210193,"90 a 94 anos","Mulher",7
210193,"85 a 89 anos","Mulher",12
210193,"80 a 84 anos","Mulher",29
210193,"75 a 79 anos","Mulher",46
210193,"70 a 74 anos","Mulher",61
210193,"65 a 69 anos","Mulher",78
210193,"60 a 64 anos","Mulher",109
210193,"55 a 59 anos","Mulher",114
210193,"50 a 54 anos","Mulher",113
210193,"45 a 49 anos","Mulher",155
210193,"40 a 44 anos","Mulher",154
210193,"35 a 39 anos","Mulher",211
210193,"30 a 34 anos","Mulher",236
210193,"25 a 29 anos","Mulher",270
210193,"20 a 24 anos","Mulher",262
210193,"15 a 19 anos","Mulher",295
210193,"10 a 14 anos","Mulher",317
210193,"5 a 9 anos","Mulher",290
210193,"0 a 4 anos","Mulher",263
210190,"Mais de 100 anos","Mulher",7
210190,"95 a 99 anos","Mulher",12
210190,"90 a 94 anos","Mulher",39
210190,"85 a 89 anos","Mulher",45
210190,"80 a 84 anos","Mulher",88
210190,"75 a 79 anos","Mulher",166
210190,"70 a 74 anos","Mulher",245
210190,"65 a 69 anos","Mulher",301
210190,"60 a 64 anos","Mulher",344
210190,"55 a 59 anos","Mulher",395
210190,"50 a 54 anos","Mulher",446
210190,"45 a 49 anos","Mulher",527
210190,"40 a 44 anos","Mulher",518
210190,"35 a 39 anos","Mulher",577
210190,"30 a 34 anos","Mulher",680
210190,"25 a 29 anos","Mulher",817
210190,"20 a 24 anos","Mulher",946
210190,"15 a 19 anos","Mulher",992
210190,"10 a 14 anos","Mulher",1018
210190,"5 a 9 anos","Mulher",989
210190,"0 a 4 anos","Mulher",843
210180,"Mais de 100 anos","Mulher",NA
210180,"95 a 99 anos","Mulher",1
210180,"90 a 94 anos","Mulher",6
210180,"85 a 89 anos","Mulher",9
210180,"80 a 84 anos","Mulher",22
210180,"75 a 79 anos","Mulher",51
210180,"70 a 74 anos","Mulher",78
210180,"65 a 69 anos","Mulher",83
210180,"60 a 64 anos","Mulher",90
210180,"55 a 59 anos","Mulher",104
210180,"50 a 54 anos","Mulher",119
210180,"45 a 49 anos","Mulher",172
210180,"40 a 44 anos","Mulher",169
210180,"35 a 39 anos","Mulher",171
210180,"30 a 34 anos","Mulher",159
210180,"25 a 29 anos","Mulher",162
210180,"20 a 24 anos","Mulher",238
210180,"15 a 19 anos","Mulher",277
210180,"10 a 14 anos","Mulher",240
210180,"5 a 9 anos","Mulher",223
210180,"0 a 4 anos","Mulher",240
210177,"Mais de 100 anos","Mulher",2
210177,"95 a 99 anos","Mulher",9
210177,"90 a 94 anos","Mulher",14
210177,"85 a 89 anos","Mulher",24
210177,"80 a 84 anos","Mulher",33
210177,"75 a 79 anos","Mulher",59
210177,"70 a 74 anos","Mulher",105
210177,"65 a 69 anos","Mulher",156
210177,"60 a 64 anos","Mulher",152
210177,"55 a 59 anos","Mulher",208
210177,"50 a 54 anos","Mulher",236
210177,"45 a 49 anos","Mulher",251
210177,"40 a 44 anos","Mulher",265
210177,"35 a 39 anos","Mulher",313
210177,"30 a 34 anos","Mulher",419
210177,"25 a 29 anos","Mulher",507
210177,"20 a 24 anos","Mulher",605
210177,"15 a 19 anos","Mulher",610
210177,"10 a 14 anos","Mulher",690
210177,"5 a 9 anos","Mulher",645
210177,"0 a 4 anos","Mulher",637
210173,"Mais de 100 anos","Mulher",1
210173,"95 a 99 anos","Mulher",2
210173,"90 a 94 anos","Mulher",9
210173,"85 a 89 anos","Mulher",7
210173,"80 a 84 anos","Mulher",15
210173,"75 a 79 anos","Mulher",16
210173,"70 a 74 anos","Mulher",34
210173,"65 a 69 anos","Mulher",49
210173,"60 a 64 anos","Mulher",39
210173,"55 a 59 anos","Mulher",82
210173,"50 a 54 anos","Mulher",69
210173,"45 a 49 anos","Mulher",102
210173,"40 a 44 anos","Mulher",135
210173,"35 a 39 anos","Mulher",134
210173,"30 a 34 anos","Mulher",175
210173,"25 a 29 anos","Mulher",211
210173,"20 a 24 anos","Mulher",292
210173,"15 a 19 anos","Mulher",346
210173,"10 a 14 anos","Mulher",487
210173,"5 a 9 anos","Mulher",446
210173,"0 a 4 anos","Mulher",450
210170,"Mais de 100 anos","Mulher",2
210170,"95 a 99 anos","Mulher",10
210170,"90 a 94 anos","Mulher",45
210170,"85 a 89 anos","Mulher",79
210170,"80 a 84 anos","Mulher",141
210170,"75 a 79 anos","Mulher",260
210170,"70 a 74 anos","Mulher",360
210170,"65 a 69 anos","Mulher",490
210170,"60 a 64 anos","Mulher",556
210170,"55 a 59 anos","Mulher",722
210170,"50 a 54 anos","Mulher",804
210170,"45 a 49 anos","Mulher",964
210170,"40 a 44 anos","Mulher",1216
210170,"35 a 39 anos","Mulher",1405
210170,"30 a 34 anos","Mulher",1835
210170,"25 a 29 anos","Mulher",2378
210170,"20 a 24 anos","Mulher",2631
210170,"15 a 19 anos","Mulher",299
210170,"10 a 14 anos","Mulher",3317
210170,"5 a 9 anos","Mulher",3275
210170,"0 a 4 anos","Mulher",3318
210160,"Mais de 100 anos","Mulher",5
210160,"95 a 99 anos","Mulher",25
210160,"90 a 94 anos","Mulher",81
210160,"85 a 89 anos","Mulher",168
210160,"80 a 84 anos","Mulher",303
210160,"75 a 79 anos","Mulher",476
210160,"70 a 74 anos","Mulher",770
210160,"65 a 69 anos","Mulher",1014
210160,"60 a 64 anos","Mulher",1219
210160,"55 a 59 anos","Mulher",1502
210160,"50 a 54 anos","Mulher",1534
210160,"45 a 49 anos","Mulher",186
210160,"40 a 44 anos","Mulher",2147
210160,"35 a 39 anos","Mulher",2445
210160,"30 a 34 anos","Mulher",2953
210160,"25 a 29 anos","Mulher",3419
210160,"20 a 24 anos","Mulher",3763
210160,"15 a 19 anos","Mulher",4473
210160,"10 a 14 anos","Mulher",4684
210160,"5 a 9 anos","Mulher",4267
210160,"0 a 4 anos","Mulher",4066
210150,"Mais de 100 anos","Mulher",NA
210150,"95 a 99 anos","Mulher",7
210150,"90 a 94 anos","Mulher",19
210150,"85 a 89 anos","Mulher",44
210150,"80 a 84 anos","Mulher",64
210150,"75 a 79 anos","Mulher",146
210150,"70 a 74 anos","Mulher",194
210150,"65 a 69 anos","Mulher",264
210150,"60 a 64 anos","Mulher",270
210150,"55 a 59 anos","Mulher",339
210150,"50 a 54 anos","Mulher",400
210150,"45 a 49 anos","Mulher",496
210150,"40 a 44 anos","Mulher",501
210150,"35 a 39 anos","Mulher",538
210150,"30 a 34 anos","Mulher",659
210150,"25 a 29 anos","Mulher",816
210150,"20 a 24 anos","Mulher",922
210150,"15 a 19 anos","Mulher",902
210150,"10 a 14 anos","Mulher",879
210150,"5 a 9 anos","Mulher",776
210150,"0 a 4 anos","Mulher",668
210140,"Mais de 100 anos","Mulher",5
210140,"95 a 99 anos","Mulher",16
210140,"90 a 94 anos","Mulher",70
210140,"85 a 89 anos","Mulher",114
210140,"80 a 84 anos","Mulher",226
210140,"75 a 79 anos","Mulher",390
210140,"70 a 74 anos","Mulher",473
210140,"65 a 69 anos","Mulher",622
210140,"60 a 64 anos","Mulher",873
210140,"55 a 59 anos","Mulher",1106
210140,"50 a 54 anos","Mulher",1442
210140,"45 a 49 anos","Mulher",1778
210140,"40 a 44 anos","Mulher",2237
210140,"35 a 39 anos","Mulher",2565
210140,"30 a 34 anos","Mulher",3398
210140,"25 a 29 anos","Mulher",4231
210140,"20 a 24 anos","Mulher",4487
210140,"15 a 19 anos","Mulher",4488
210140,"10 a 14 anos","Mulher",4807
210140,"5 a 9 anos","Mulher",4357
210140,"0 a 4 anos","Mulher",4269
210135,"Mais de 100 anos","Mulher",1
210135,"95 a 99 anos","Mulher",3
210135,"90 a 94 anos","Mulher",12
210135,"85 a 89 anos","Mulher",20
210135,"80 a 84 anos","Mulher",26
210135,"75 a 79 anos","Mulher",47
210135,"70 a 74 anos","Mulher",67
210135,"65 a 69 anos","Mulher",69
210135,"60 a 64 anos","Mulher",79
210135,"55 a 59 anos","Mulher",100
210135,"50 a 54 anos","Mulher",91
210135,"45 a 49 anos","Mulher",123
210135,"40 a 44 anos","Mulher",110
210135,"35 a 39 anos","Mulher",138
210135,"30 a 34 anos","Mulher",167
210135,"25 a 29 anos","Mulher",242
210135,"20 a 24 anos","Mulher",220
210135,"15 a 19 anos","Mulher",248
210135,"10 a 14 anos","Mulher",267
210135,"5 a 9 anos","Mulher",279
210135,"0 a 4 anos","Mulher",239
210130,"Mais de 100 anos","Mulher",2
210130,"95 a 99 anos","Mulher",11
210130,"90 a 94 anos","Mulher",23
210130,"85 a 89 anos","Mulher",45
210130,"80 a 84 anos","Mulher",67
210130,"75 a 79 anos","Mulher",133
210130,"70 a 74 anos","Mulher",180
210130,"65 a 69 anos","Mulher",158
210130,"60 a 64 anos","Mulher",244
210130,"55 a 59 anos","Mulher",267
210130,"50 a 54 anos","Mulher",326
210130,"45 a 49 anos","Mulher",380
210130,"40 a 44 anos","Mulher",412
210130,"35 a 39 anos","Mulher",451
210130,"30 a 34 anos","Mulher",510
210130,"25 a 29 anos","Mulher",648
210130,"20 a 24 anos","Mulher",748
210130,"15 a 19 anos","Mulher",955
210130,"10 a 14 anos","Mulher",1027
210130,"5 a 9 anos","Mulher",793
210130,"0 a 4 anos","Mulher",737
210125,"Mais de 100 anos","Mulher",1
210125,"95 a 99 anos","Mulher",4
210125,"90 a 94 anos","Mulher",16
210125,"85 a 89 anos","Mulher",21
210125,"80 a 84 anos","Mulher",32
210125,"75 a 79 anos","Mulher",70
210125,"70 a 74 anos","Mulher",109
210125,"65 a 69 anos","Mulher",140
210125,"60 a 64 anos","Mulher",161
210125,"55 a 59 anos","Mulher",215
210125,"50 a 54 anos","Mulher",278
210125,"45 a 49 anos","Mulher",319
210125,"40 a 44 anos","Mulher",351
210125,"35 a 39 anos","Mulher",404
210125,"30 a 34 anos","Mulher",555
210125,"25 a 29 anos","Mulher",754
210125,"20 a 24 anos","Mulher",821
210125,"15 a 19 anos","Mulher",779
210125,"10 a 14 anos","Mulher",818
210125,"5 a 9 anos","Mulher",798
210125,"0 a 4 anos","Mulher",769
210120,"Mais de 100 anos","Mulher",10
210120,"95 a 99 anos","Mulher",42
210120,"90 a 94 anos","Mulher",150
210120,"85 a 89 anos","Mulher",228
210120,"80 a 84 anos","Mulher",448
210120,"75 a 79 anos","Mulher",701
210120,"70 a 74 anos","Mulher",1057
210120,"65 a 69 anos","Mulher",1222
210120,"60 a 64 anos","Mulher",1641
210120,"55 a 59 anos","Mulher",1966
210120,"50 a 54 anos","Mulher",2312
210120,"45 a 49 anos","Mulher",2645
210120,"40 a 44 anos","Mulher",297
210120,"35 a 39 anos","Mulher",3214
210120,"30 a 34 anos","Mulher",4098
210120,"25 a 29 anos","Mulher",4761
210120,"20 a 24 anos","Mulher",4982
210120,"15 a 19 anos","Mulher",502
210120,"10 a 14 anos","Mulher",5181
210120,"5 a 9 anos","Mulher",491
210120,"0 a 4 anos","Mulher",4699
210110,"Mais de 100 anos","Mulher",2
210110,"95 a 99 anos","Mulher",11
210110,"90 a 94 anos","Mulher",17
210110,"85 a 89 anos","Mulher",29
210110,"80 a 84 anos","Mulher",44
210110,"75 a 79 anos","Mulher",91
210110,"70 a 74 anos","Mulher",115
210110,"65 a 69 anos","Mulher",145
210110,"60 a 64 anos","Mulher",135
210110,"55 a 59 anos","Mulher",194
210110,"50 a 54 anos","Mulher",198
210110,"45 a 49 anos","Mulher",218
210110,"40 a 44 anos","Mulher",287
210110,"35 a 39 anos","Mulher",321
210110,"30 a 34 anos","Mulher",414
210110,"25 a 29 anos","Mulher",486
210110,"20 a 24 anos","Mulher",558
210110,"15 a 19 anos","Mulher",583
210110,"10 a 14 anos","Mulher",598
210110,"5 a 9 anos","Mulher",606
210110,"0 a 4 anos","Mulher",533
210100,"Mais de 100 anos","Mulher",4
210100,"95 a 99 anos","Mulher",10
210100,"90 a 94 anos","Mulher",35
210100,"85 a 89 anos","Mulher",63
210100,"80 a 84 anos","Mulher",111
210100,"75 a 79 anos","Mulher",196
210100,"70 a 74 anos","Mulher",260
210100,"65 a 69 anos","Mulher",300
210100,"60 a 64 anos","Mulher",379
210100,"55 a 59 anos","Mulher",482
210100,"50 a 54 anos","Mulher",577
210100,"45 a 49 anos","Mulher",678
210100,"40 a 44 anos","Mulher",757
210100,"35 a 39 anos","Mulher",925
210100,"30 a 34 anos","Mulher",1033
210100,"25 a 29 anos","Mulher",1287
210100,"20 a 24 anos","Mulher",143
210100,"15 a 19 anos","Mulher",1537
210100,"10 a 14 anos","Mulher",1498
210100,"5 a 9 anos","Mulher",1332
210100,"0 a 4 anos","Mulher",1279
210095,"Mais de 100 anos","Mulher",2
210095,"95 a 99 anos","Mulher",8
210095,"90 a 94 anos","Mulher",24
210095,"85 a 89 anos","Mulher",52
210095,"80 a 84 anos","Mulher",70
210095,"75 a 79 anos","Mulher",105
210095,"70 a 74 anos","Mulher",185
210095,"65 a 69 anos","Mulher",276
210095,"60 a 64 anos","Mulher",338
210095,"55 a 59 anos","Mulher",401
210095,"50 a 54 anos","Mulher",475
210095,"45 a 49 anos","Mulher",574
210095,"40 a 44 anos","Mulher",661
210095,"35 a 39 anos","Mulher",782
210095,"30 a 34 anos","Mulher",1008
210095,"25 a 29 anos","Mulher",1253
210095,"20 a 24 anos","Mulher",1527
210095,"15 a 19 anos","Mulher",1654
210095,"10 a 14 anos","Mulher",1971
210095,"5 a 9 anos","Mulher",2002
210095,"0 a 4 anos","Mulher",1851
210090,"Mais de 100 anos","Mulher",4
210090,"95 a 99 anos","Mulher",17
210090,"90 a 94 anos","Mulher",50
210090,"85 a 89 anos","Mulher",81
210090,"80 a 84 anos","Mulher",189
210090,"75 a 79 anos","Mulher",295
210090,"70 a 74 anos","Mulher",416
210090,"65 a 69 anos","Mulher",532
210090,"60 a 64 anos","Mulher",616
210090,"55 a 59 anos","Mulher",721
210090,"50 a 54 anos","Mulher",761
210090,"45 a 49 anos","Mulher",836
210090,"40 a 44 anos","Mulher",991
210090,"35 a 39 anos","Mulher",1128
210090,"30 a 34 anos","Mulher",1458
210090,"25 a 29 anos","Mulher",1696
210090,"20 a 24 anos","Mulher",1963
210090,"15 a 19 anos","Mulher",2109
210090,"10 a 14 anos","Mulher",2419
210090,"5 a 9 anos","Mulher",213
210090,"0 a 4 anos","Mulher",2086
210087,"Mais de 100 anos","Mulher",2
210087,"95 a 99 anos","Mulher",4
210087,"90 a 94 anos","Mulher",8
210087,"85 a 89 anos","Mulher",20
210087,"80 a 84 anos","Mulher",29
210087,"75 a 79 anos","Mulher",47
210087,"70 a 74 anos","Mulher",93
210087,"65 a 69 anos","Mulher",124
210087,"60 a 64 anos","Mulher",170
